REPO abp_monthly.csv, -0.114,0.469,-21.104,0.668,0.896,0.614,0.914,0.655
REPO ABTestingGateway_monthly.csv, -0.083,-0.024,0.618,-0.056,-0.032,-0.547,0.549,0.761
REPO acat_monthly.csv, 0.113,0.105,0.275,0.155,0.07,1.0,1.0,0.234
REPO adempiere_monthly.csv, 0.258,0.907,-1.854,0.559,-0.345,0.717,0.685,0.685
REPO AdguardBrowserExtension_monthly.csv, -0.805,-0.805,-10.742,-3.378,-0.878,-1.706,-0.168,-0.168
REPO adminlte-laravel_monthly.csv, -5.393,0.883,0.393,0.037,0.79,1.0,0.95,0.993
REPO Aerial_monthly.csv, 0.006,0.019,-0.012,-0.01,-0.008,-0.017,0.004,-0.005
REPO ai-chatbot-framework_monthly.csv, -1.194,0.383,-2.241,1.0,-0.798,-2.908,0.854,0.854
REPO airgeddon_monthly.csv, -0.281,-0.197,-4.381,-0.104,-0.297,-0.228,-0.281,-0.072
REPO akka-http_monthly.csv, 0.421,-0.632,0.23,-6.492,-1.81,-54.714,0.931,-0.958
REPO ale_monthly.csv, -3.54,0.826,-2.517,-0.178,0.598,0.629,0.51,0.638
REPO Algorithms_monthly.csv, 0.907,0.04,0.953,0.729,0.564,1.0,1.0,0.992
REPO aliyun-openapi-java-sdk_monthly.csv, 0.6,0.571,-21.052,0.18,-0.444,0.18,0.971,0.971
REPO all-contributors_monthly.csv, 0.772,0.665,0.614,1.0,0.967,1.0,1.0,1.0
REPO allure2_monthly.csv, 0.74,0.302,-0.513,0.914,0.874,0.863,0.988,0.988
REPO alpakka_monthly.csv, 0.226,0.883,-2.729,0.809,0.661,0.66,0.514,0.863
REPO alphalens_monthly.csv, 0.038,0.01,0.046,0.037,0.043,0.042,0.057,0.057
REPO altair_monthly.csv, 0.867,0.603,0.55,-1.61,-0.017,-1.151,0.858,0.996
REPO amazon-dsstne_monthly.csv, 0.401,0.448,0.711,0.957,0.979,0.789,0.987,0.957
REPO ambar_monthly.csv, -4.8,-0.096,0.735,-0.138,-0.29,-0.642,0.491,0.491
REPO amethyst_monthly.csv, -1.452,-0.459,-1.78,-2.398,-2.768,-34.449,-1.211,-0.763
REPO Ammonite_monthly.csv, 0.196,0.135,0.216,0.644,0.284,0.271,0.659,0.408
REPO amp-wp_monthly.csv, -0.307,-0.081,0.916,-0.209,-0.381,-12.636,-0.254,-0.254
REPO analyze_monthly.csv, 0.456,-0.446,0.995,1.0,0.975,1.0,0.988,0.988
REPO android-classyshark_monthly.csv, -1.818,-1.161,0.323,-34.0,-2.625,-2.4,0.995,0.995
REPO android-hidden-api_monthly.csv, 0.569,-3.419,-48.308,0.856,-4.69,0.726,0.799,0.799
REPO Android-Image-Cropper_monthly.csv, -0.798,0.049,0.193,-0.302,-0.4,-0.199,0.785,0.002
REPO android-oss_monthly.csv, 0.452,0.366,-79.946,0.966,0.816,-1.207,-1.49,-1.49
REPO Android-Plugin-Framework_monthly.csv, -1.008,-1.489,0.957,-0.284,0.549,0.269,0.591,0.522
REPO Android-SpinKit_monthly.csv, 0.122,0.043,0.228,0.143,0.107,0.1,0.084,-0.026
REPO android-youtube-player_monthly.csv, -0.525,0.041,0.513,-0.21,-0.198,-0.176,-0.176,0.912
REPO AndroidPicker_monthly.csv, -27.5,-0.415,0.208,-3.471,-0.421,-0.164,-0.164,-0.173
REPO AndroidTagView_monthly.csv, -0.201,-0.049,-2.288,-0.1,-0.034,-0.033,-0.033,0.727
REPO androidtool-mac_monthly.csv, -0.269,0.223,-71.851,-0.118,-0.228,-0.156,0.909,0.808
REPO AndroidTVLauncher_monthly.csv, 0.145,0.133,0.106,0.125,0.143,1.0,0.113,1.0
