REPO abp_monthly.csv, -3.188,0.093,-137.52,-0.099,-1.327,-0.252,-0.445,0.55
REPO ABTestingGateway_monthly.csv, -7.427,-11.865,-29.674,-7.261,-7.709,-1.989,-0.034,-0.034
REPO acat_monthly.csv, -8.0,-1.704,-48.221,1.0,0.832,1.0,1.0,1.0
REPO adempiere_monthly.csv, -1.452,-1.902,-1.337,-1.94,-1.364,-1.603,-1.135,-1.135
REPO AdguardBrowserExtension_monthly.csv, -4.5,-2.515,-6.182,0.375,-3.624,-24.0,0.227,0.227
REPO adminlte-laravel_monthly.csv, -58.0,-11.306,0.116,-10.8,-0.118,-1.565,1.0,1.0
REPO Aerial_monthly.csv, 0.597,0.619,-5.487,0.64,-0.721,0.372,1.0,0.842
REPO ai-chatbot-framework_monthly.csv, 1.0,0.641,0.609,1.0,0.811,1.0,1.0,1.0
REPO airgeddon_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPO akka-http_monthly.csv, -143.571,-1.934,-2.88,-6.04,-7.372,-6.04,0.484,-1.879
REPO ale_monthly.csv, -7.867,0.101,-76.924,-0.944,0.055,-0.38,0.881,0.881
REPO Algorithms_monthly.csv, -15.941,-32.506,-18.921,-0.103,-1.601,-20.333,-0.103,-0.103
REPO aliyun-openapi-java-sdk_monthly.csv, -43.625,-2.606,-7.312,-3.407,-0.828,-20.857,-4.418,0.128
REPO all-contributors_monthly.csv, 0.876,0.941,0.476,0.738,0.774,1.0,1.0,1.0
REPO allure2_monthly.csv, -21.208,-1.469,-20.716,-35.143,-7.404,-14.4,-9.279,-7.462
REPO alpakka_monthly.csv, -4.187,-8.694,-6.764,-17.375,-4.826,-17.375,-3.035,-3.035
REPO alphalens_monthly.csv, -0.636,-71.462,-5.219,-0.071,-1.486,-2.462,-2.578,0.366
REPO altair_monthly.csv, -8.565,-9.374,-29.096,-20.546,0.155,-50.071,-4.079,-6.006
REPO amazon-dsstne_monthly.csv, -3.2,-2.406,-5.596,-1.143,-6.826,-14.0,-1.067,-2.571
REPO ambar_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPO amethyst_monthly.csv, -1.073,-1.397,-20.672,-2.069,-1.628,-0.247,-1.992,-0.781
REPO Ammonite_monthly.csv, 1.0,0.872,-2.983,-3.2,-2.174,-0.734,1.0,1.0
REPO amp-wp_monthly.csv, -29.717,-75.462,-109.853,-6.577,-2.945,-4.036,-0.763,-0.763
REPO analyze_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REPO android-classyshark_monthly.csv, -21.763,-0.55,-93.971,-2.957,-4.083,-24.263,-2.564,-5.092
REPO android-hidden-api_monthly.csv, -70.188,-2.565,-1983.247,-33.0,-72.774,-33.0,-33.0,-33.0
REPO Android-Image-Cropper_monthly.csv, -34.655,-10.222,-49.02,-40.066,-42.284,-182.727,-14.998,-14.998
REPO android-oss_monthly.csv, -1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
REPO Android-Plugin-Framework_monthly.csv, -5.588,-5.7,-8.2,-5.588,-5.786,-5.588,-5.588,-5.588
REPO Android-SpinKit_monthly.csv, -15.746,-7.793,-13.875,-0.479,-0.682,-0.864,-1.158,-0.323
REPO android-youtube-player_monthly.csv, -13.667,-8.43,-108.615,-8.846,-20.366,-7.4,-7.4,-18.889
REPO AndroidPicker_monthly.csv, 0.317,-0.762,-2.25,0.122,0.15,0.11,0.404,0.199
REPO AndroidTagView_monthly.csv, -26.531,-8.883,-23.804,-21.081,-56.331,-43.333,-16.109,-16.109
REPO androidtool-mac_monthly.csv, -17.558,-0.212,-4.395,-0.254,-1.272,-4.04,-0.041,-0.09
REPO AndroidTVLauncher_monthly.csv, -0.469,-0.16,-0.973,-0.106,-0.135,-0.068,-0.064,-0.146
REPO AndroidVideoCache_monthly.csv, -98.03,0.965,-58.685,-5.216,-7.004,-3.626,-16.811,-16.811
REPO angr_monthly.csv, -2.268,0.566,-2.682,-0.845,-1.393,-1.569,-0.622,0.804
REPO angular-calendar_monthly.csv, -4.538,-5.418,-29.969,-32.0,-41.016,-17.0,-3.778,-8.0
REPO angular-seed-advanced_monthly.csv, -20.0,-6.15,-47.695,-13.304,-2.738,-2.456,-1.933,-1.933
REPO angular_monthly.csv, -29.027,-3.525,-123.86,-18.5,-83.757,-18.5,-18.356,-14.261
REPO Animations_monthly.csv, -18.5,-13.392,-24.875,-18.5,-18.499,-18.5,-18.5,-18.5
REPO ann-benchmarks_monthly.csv, -21.304,-4.976,-594.355,-0.39,-33.051,-6.125,0.289,-0.39
REPO ant-design-mobile_monthly.csv, -2.989,-3.688,-14.188,-24.05,-6.778,-4.904,-2.306,-2.306
REPO ant-motion_monthly.csv, -23.568,-2.783,-17.569,-4.081,-4.361,-0.679,-4.081,-3.019
REPO antd-admin_monthly.csv, -8.143,-5.736,-17.527,-0.29,-1.619,-0.29,-2.733,-0.29
REPO Anti-Anti-Spider_monthly.csv, -42.5,-0.184,-2.198,-0.318,0.309,1.0,1.0,0.861
REPO anyRTC-RTMP-OpenSource_monthly.csv, 0.273,-1.504,0.821,-0.203,-0.681,1.0,0.419,1.0
REPO apiato_monthly.csv, -7.0,-2.419,-18.814,-2.2,0.018,1.0,0.385,0.385
REPO apify-js_monthly.csv, -0.928,0.56,-3.15,0.939,0.144,-4.698,-2.865,-2.845
REPO APIJSON_monthly.csv, -14.429,-11.142,-4.037,-2.6,0.597,-2.6,-2.843,-2.024
REPO ApiManager_monthly.csv, 1.0,0.945,0.923,1.0,-1.531,1.0,0.784,1.0
REPO api_monthly.csv, 0.626,-2.897,0.623,-0.637,0.726,0.524,0.797,0.558
