Project0001,-1.507,0.47700000000000004,-41.873000000000005,-0.7809999999999999,-1.073,-1.188,-1.188,-1.188
Project0002,-0.14400000000000002,-0.039,0.723,0.635,-0.044000000000000004,-1.382,0.327,0.327
Project0003,0.145,0.179,0.963,0.1,0.071,0.069,0.502,0.271
Project0004,0.305,0.853,-2.9189999999999996,0.179,-1.571,0.731,0.7,0.7
Project0005,-0.6779999999999999,-0.644,-12.513,-1.227,-0.78,-1.022,-0.08199999999999999,-0.62
Project0006,-2.227,0.94,0.47700000000000004,-2.654,-0.154,-0.318,0.867,0.925
Project0007,-0.528,-0.294,-0.335,-0.203,-0.314,-0.192,0.161,0.506
Project0008,0.182,0.457,-1.4869999999999999,-16.0,-9.107999999999999,-1.455,0.8240000000000001,0.8240000000000001
Project0009,-0.331,-0.129,-14.807,-0.19,-0.147,-0.077,-0.04,-0.077
Project0010,0.8390000000000001,-0.757,0.687,-4.5,-4.27,-5.875,0.914,0.914
Project0011,-3.4539999999999997,0.9359999999999999,-3.362,0.381,0.568,-0.13,0.505,0.505
Project0012,0.927,0.084,0.991,0.966,0.789,1.0,0.976,0.983
Project0013,-0.731,-2.695,-9.014,0.517,-0.894,-1.565,0.991,0.991
Project0014,1.0,0.997,0.32299999999999995,0.037000000000000005,0.985,1.0,1.0,1.0
Project0015,0.532,0.278,-0.5529999999999999,0.8690000000000001,0.872,0.8390000000000001,0.981,0.981
Project0016,-0.395,0.938,-2.678,0.15,0.639,0.12,0.873,0.873
Project0017,0.239,0.133,0.265,0.222,0.22699999999999998,0.22899999999999998,0.299,0.327
Project0018,0.8759999999999999,0.9590000000000001,0.619,-1.588,-0.201,-0.7090000000000001,0.988,0.988
Project0019,0.563,0.495,0.7170000000000001,1.0,0.966,1.0,0.807,0.965
Project0020,0.395,-0.188,0.642,0.638,0.585,1.0,1.0,0.746
Project0021,-2.6889999999999996,-0.08900000000000001,-2.7239999999999998,-1.432,-1.056,-0.6409999999999999,-0.976,-0.5579999999999999
Project0022,0.24600000000000002,0.21100000000000002,0.3,0.266,0.275,0.26899999999999996,0.619,0.885
Project0023,-0.11199999999999999,-0.015,0.381,-0.065,-0.05,-0.039,-0.12,-0.042
Project0024,0.613,-0.26899999999999996,0.9840000000000001,-2.947,-0.525,-2.947,0.991,0.98
Project0025,-3.2960000000000003,-1.456,0.469,-0.312,-6.957000000000001,-5.228,0.978,0.9740000000000001
Project0026,0.39899999999999997,0.596,-4.643,-1.3869999999999998,-9.265,-1.14,1.0,0.6809999999999999
Project0027,-1.101,0.04,0.401,-0.353,-1.6909999999999998,-0.244,0.583,0.6609999999999999
Project0028,0.327,0.273,-9.971,0.836,0.987,0.904,0.904,0.904
Project0029,-2.046,-1.315,0.584,-1.304,0.43700000000000006,-0.293,0.773,0.732
Project0030,0.25,0.292,0.29,1.0,0.20199999999999999,0.21100000000000002,0.223,1.0
Project0031,-0.7809999999999999,-0.039,0.534,-0.271,-0.374,-1.4769999999999999,-0.698,-0.287
Project0032,-2.84,-0.47700000000000004,0.129,-0.774,-0.39799999999999996,-2.84,-0.20800000000000002,0.212
Project0033,-0.138,-0.021,-1.44,-0.040999999999999995,-0.027000000000000003,-0.027000000000000003,-0.027000000000000003,-0.09
Project0034,-0.326,0.09699999999999999,-12.855,-0.332,-0.166,0.139,0.96,0.96
Project0035,0.40299999999999997,0.46399999999999997,0.321,0.586,0.36200000000000004,1.0,0.294,0.64
Project0036,-0.892,0.055999999999999994,0.6920000000000001,-0.098,-0.11900000000000001,-0.13,-0.08,-0.11800000000000001
Project0037,-1.444,0.397,-0.02,0.915,0.77,0.897,0.951,0.98
Project0038,0.391,0.15,0.48200000000000004,0.425,-0.39799999999999996,-0.154,-0.142,-0.125
Project0039,-208.333,-0.5539999999999999,-48.245,-11.392999999999999,-4.791,-1.205,-1.2890000000000001,-125.0
Project0040,-0.706,-0.122,-98.01299999999999,-0.439,-0.575,-1.043,-0.509,-0.615
Project0041,-3.0,-1.202,-1.8090000000000002,-6.6,-1.795,0.429,-0.068,-0.557
Project0042,0.8490000000000001,-0.395,0.258,0.89,-0.5489999999999999,-0.895,0.748,0.8109999999999999
Project0043,0.963,0.324,-1.089,-1.202,-2.548,0.991,0.986,0.986
Project0044,-6.775,-0.16,-0.41700000000000004,-3.523,-1.143,-0.736,-0.371,-0.736
Project0045,0.669,0.9179999999999999,0.004,0.805,0.43799999999999994,-12.841,0.306,0.7709999999999999
Project0046,-0.091,-0.044000000000000004,-0.121,-0.25,-0.14300000000000002,0.062,0.667,0.667
Project0047,0.816,-0.233,0.985,-30.9,-0.937,-0.652,0.871,0.966
Project0048,-1.276,-1.401,-0.281,-4.822,-1.0390000000000001,-1.224,0.8079999999999999,0.361
Project0049,-1.5090000000000001,-0.096,-2.099,-1.46,-0.9440000000000001,-1.013,-1.013,-1.1909999999999998
